country,placename,frequency,start_date,end_date,year,month,week,deaths,expected_deaths,excess_deaths,baseline
Norway,,weekly,2018-04-16,2018-04-22,2018,4,16,778,,,
Norway,,weekly,2018-04-23,2018-04-29,2018,4,17,781,,,
Norway,,weekly,2018-04-30,2018-05-06,2018,5,18,756,,,
Norway,,weekly,2018-05-07,2018-05-13,2018,5,19,738,,,
Norway,,weekly,2018-05-14,2018-05-20,2018,5,20,714,,,
Norway,,weekly,2018-05-21,2018-05-27,2018,5,21,692,,,
Norway,,weekly,2018-05-28,2018-06-03,2018,6,22,757,,,
Norway,,weekly,2018-06-04,2018-06-10,2018,6,23,713,,,
Norway,,weekly,2018-06-11,2018-06-17,2018,6,24,671,,,
Norway,,weekly,2018-06-18,2018-06-24,2018,6,25,703,,,
Norway,,weekly,2018-06-25,2018-07-01,2018,7,26,741,,,
Peru,,monthly,,,2020,1,,10324,8770,1554,2017-2019 historical data
Peru,,monthly,,,2020,2,,9746,7949,1797,2017-2019 historical data
Peru,,monthly,,,2020,3,,10254,8729,1525,2017-2019 historical data
Peru,,monthly,,,2020,4,,13603,8116,5487,2017-2019 historical data
Peru,,monthly,,,2020,5,,26512,8555,17957,2017-2019 historical data
Peru,,monthly,,,2020,6,,27897,8889,19008,2017-2019 historical data
Peru,,monthly,,,2020,7,,29424,9280,20144,2017-2019 historical data
Peru,,monthly,,,2020,8,,28238,9134,19104,2017-2019 historical data
Peru,,monthly,,,2020,9,,17097,8989,8108,2017-2019 historical data
Peru,,monthly,,,2020,10,,13297,9163,4134,2017-2019 historical data
Peru,,monthly,,,2020,11,,11914,8480,3434,2017-2019 historical data
Peru,,monthly,,,2020,12,,13210,8439,4771,2017-2019 historical data
Poland,,monthly,,,2018,1,,37822,,,
Poland,,monthly,,,2018,2,,37080,,,
Poland,,monthly,,,2018,3,,41787,,,
Poland,,monthly,,,2018,4,,34639,,,
Poland,,monthly,,,2018,5,,32452,,,
Poland,,monthly,,,2018,6,,30752,,,
Poland,,monthly,,,2018,7,,32741,,,
Poland,,monthly,,,2018,8,,31877,,,
Poland,,monthly,,,2018,9,,31330,,,
Poland,,monthly,,,2018,10,,34274,,,
Poland,,monthly,,,2018,11,,32961,,,
Poland,,monthly,,,2018,12,,36359,,,
Poland,,monthly,,,2019,1,,39020,,,
Poland,,monthly,,,2019,2,,36382,,,
Poland,,monthly,,,2019,3,,36117,,,
Poland,,monthly,,,2019,4,,33614,,,
Poland,,monthly,,,2019,5,,33229,,,
Poland,,monthly,,,2019,6,,33079,,,
Poland,,monthly,,,2019,7,,32822,,,
Poland,,monthly,,,2019,8,,31971,,,
Poland,,monthly,,,2019,9,,31721,,,
Poland,,monthly,,,2019,10,,34178,,,
Poland,,monthly,,,2019,11,,32809,,,
Poland,,monthly,,,2019,12,,36039,,,
Poland,,monthly,,,2020,1,,36558,39446,-2888,2016-2019 historical data
Poland,,monthly,,,2020,2,,35250,37151,-1901,2016-2019 historical data
Poland,,monthly,,,2020,3,,36861,38194,-1333,2016-2019 historical data
Poland,,monthly,,,2020,4,,34112,34175,-63,2016-2019 historical data
Poland,,monthly,,,2020,5,,33701,33588,113,2016-2019 historical data
Poland,,monthly,,,2020,6,,32631,32091,540,2016-2019 historical data
Poland,,monthly,,,2020,7,,33532,32882,650,2016-2019 historical data
Poland,,monthly,,,2020,8,,34767,32466,2301,2016-2019 historical data
Poland,,monthly,,,2020,9,,34165,32075,2090,2016-2019 historical data
Poland,,monthly,,,2020,10,,49314,35217,14097,2016-2019 historical data
Poland,,monthly,,,2020,11,,64290,33890,30400,2016-2019 historical data
Portugal,,weekly,2020-01-06,2020-01-12,2020,1,2,2654,2900,-246,2015-2019 historical data
Portugal,,weekly,2020-01-13,2020-01-19,2020,1,3,2762,2845,-83,2015-2019 historical data
Portugal,,weekly,2020-01-20,2020-01-26,2020,1,4,2662,2790,-128,2015-2019 historical data
Portugal,,weekly,2020-01-27,2020-02-02,2020,2,5,2678,2734,-56,2015-2019 historical data
Portugal,,weekly,2020-02-03,2020-02-09,2020,2,6,2476,2675,-199,2015-2019 historical data
Portugal,,weekly,2020-02-10,2020-02-16,2020,2,7,2274,2613,-339,2015-2019 historical data
Portugal,,weekly,2020-02-17,2020-02-23,2020,2,8,2356,2549,-193,2015-2019 historical data
Portugal,,weekly,2020-02-24,2020-03-01,2020,3,9,2299,2483,-184,2015-2019 historical data
Portugal,,weekly,2020-03-02,2020-03-08,2020,3,10,2174,2417,-243,2015-2019 historical data
Portugal,,weekly,2020-03-09,2020-03-15,2020,3,11,2343,2352,-9,2015-2019 historical data
Portugal,,weekly,2020-03-16,2020-03-22,2020,3,12,2431,2290,141,2015-2019 historical data
Portugal,,weekly,2020-03-23,2020-03-29,2020,3,13,2536,2232,304,2015-2019 historical data
Portugal,,weekly,2020-03-30,2020-04-05,2020,4,14,2650,2180,470,2015-2019 historical data
Portugal,,weekly,2020-04-06,2020-04-12,2020,4,15,2603,2133,470,2015-2019 historical data
Portugal,,weekly,2020-04-13,2020-04-19,2020,4,16,2382,2092,290,2015-2019 historical data
Portugal,,weekly,2020-04-20,2020-04-26,2020,4,17,2304,2057,247,2015-2019 historical data
Portugal,,weekly,2020-04-27,2020-05-03,2020,5,18,2157,2027,130,2015-2019 historical data
Portugal,,weekly,2020-05-04,2020-05-10,2020,5,19,2160,2001,159,2015-2019 historical data
Portugal,,weekly,2020-05-11,2020-05-17,2020,5,20,2051,1980,71,2015-2019 historical data
Portugal,,weekly,2020-05-18,2020-05-24,2020,5,21,2056,1962,94,2015-2019 historical data
Portugal,,weekly,2020-05-25,2020-05-31,2020,5,22,2325,1947,378,2015-2019 historical data
Portugal,,weekly,2020-06-01,2020-06-07,2020,6,23,2015,1935,80,2015-2019 historical data
Portugal,,weekly,2020-06-08,2020-06-14,2020,6,24,1867,1926,-59,2015-2019 historical data
Portugal,,weekly,2020-06-15,2020-06-21,2020,6,25,1935,1919,16,2015-2019 historical data
Portugal,,weekly,2020-06-22,2020-06-28,2020,6,26,2117,1914,203,2015-2019 historical data
Portugal,,weekly,2020-06-29,2020-07-05,2020,7,27,2053,1910,143,2015-2019 historical data
Portugal,,weekly,2020-07-06,2020-07-12,2020,7,28,2218,1907,311,2015-2019 historical data
Portugal,,weekly,2020-07-13,2020-07-19,2020,7,29,2638,1904,734,2015-2019 historical data
Portugal,,weekly,2020-07-20,2020-07-26,2020,7,30,2426,1901,525,2015-2019 historical data
Portugal,,weekly,2020-07-27,2020-08-02,2020,8,31,2203,1897,306,2015-2019 historical data
Portugal,,weekly,2020-08-03,2020-08-09,2020,8,32,2070,1893,177,2015-2019 historical data
Portugal,,weekly,2020-08-10,2020-08-16,2020,8,33,1919,1888,31,2015-2019 historical data
Portugal,,weekly,2020-08-17,2020-08-23,2020,8,34,1990,1885,105,2015-2019 historical data
Portugal,,weekly,2020-08-24,2020-08-30,2020,8,35,2060,1882,178,2015-2019 historical data
Portugal,,weekly,2020-08-31,2020-09-06,2020,9,36,2047,1883,164,2015-2019 historical data
Portugal,,weekly,2020-09-07,2020-09-13,2020,9,37,2216,1886,330,2015-2019 historical data
Portugal,,weekly,2020-09-14,2020-09-20,2020,9,38,2107,1894,213,2015-2019 historical data
Portugal,,weekly,2020-09-21,2020-09-27,2020,9,39,1875,1906,-31,2015-2019 historical data
Portugal,,weekly,2020-09-28,2020-10-04,2020,10,40,2129,1922,207,2015-2019 historical data
Portugal,,weekly,2020-10-05,2020-10-11,2020,10,41,2143,1943,200,2015-2019 historical data
Portugal,,weekly,2020-10-12,2020-10-18,2020,10,42,2195,1969,226,2015-2019 historical data
Portugal,,weekly,2020-10-19,2020-10-25,2020,10,43,2209,2001,208,2015-2019 historical data
Portugal,,weekly,2020-10-26,2020-11-01,2020,11,44,2456,2038,418,2015-2019 historical data
Portugal,,weekly,2020-11-02,2020-11-08,2020,11,45,2540,2080,460,2015-2019 historical data
Portugal,,weekly,2020-11-09,2020-11-15,2020,11,46,2727,2129,598,2015-2019 historical data
Portugal,,weekly,2020-11-16,2020-11-22,2020,11,47,2686,2182,504,2015-2019 historical data
Portugal,,weekly,2020-11-23,2020-11-29,2020,11,48,2637,2240,397,2015-2019 historical data
Portugal,,weekly,2020-11-30,2020-12-06,2020,12,49,2764,2303,461,2015-2019 historical data
Portugal,,weekly,2020-12-07,2020-12-13,2020,12,50,2920,2368,552,2015-2019 historical data
Portugal,,weekly,2019-01-07,2019-01-13,2019,1,2,2884,,,
Portugal,,weekly,2019-01-14,2019-01-20,2019,1,3,2985,,,
Portugal,,weekly,2019-01-21,2019-01-27,2019,1,4,3021,,,
Portugal,,weekly,2019-01-28,2019-02-03,2019,2,5,2899,,,
Portugal,,weekly,2019-02-04,2019-02-10,2019,2,6,2779,,,
Portugal,,weekly,2019-02-11,2019-02-17,2019,2,7,2711,,,
Portugal,,weekly,2019-02-18,2019-02-24,2019,2,8,2546,,,
Portugal,,weekly,2019-02-25,2019-03-03,2019,3,9,2441,,,
Portugal,,weekly,2019-03-04,2019-03-10,2019,3,10,2329,,,
Portugal,,weekly,2019-03-11,2019-03-17,2019,3,11,2258,,,
Portugal,,weekly,2019-03-18,2019-03-24,2019,3,12,2199,,,
Portugal,,weekly,2019-03-25,2019-03-31,2019,3,13,2135,,,
Portugal,,weekly,2019-04-01,2019-04-07,2019,4,14,2097,,,
Portugal,,weekly,2019-04-08,2019-04-14,2019,4,15,2132,,,
Portugal,,weekly,2019-04-15,2019-04-21,2019,4,16,2096,,,
Portugal,,weekly,2019-04-22,2019-04-28,2019,4,17,2084,,,
Portugal,,weekly,2019-04-29,2019-05-05,2019,5,18,2081,,,
Portugal,,weekly,2019-05-06,2019-05-12,2019,5,19,1988,,,
Portugal,,weekly,2019-05-13,2019-05-19,2019,5,20,1931,,,
Portugal,,weekly,2019-05-20,2019-05-26,2019,5,21,1919,,,
Portugal,,weekly,2019-05-27,2019-06-02,2019,6,22,1948,,,
Portugal,,weekly,2019-06-03,2019-06-09,2019,6,23,1841,,,
Portugal,,weekly,2019-06-10,2019-06-16,2019,6,24,1873,,,
Portugal,,weekly,2019-06-17,2019-06-23,2019,6,25,1916,,,
Portugal,,weekly,2019-06-24,2019-06-30,2019,6,26,1919,,,
Portugal,,weekly,2019-07-01,2019-07-07,2019,7,27,1882,,,
Portugal,,weekly,2019-07-08,2019-07-14,2019,7,28,1898,,,
Portugal,,weekly,2019-07-15,2019-07-21,2019,7,29,1821,,,
Portugal,,weekly,2019-07-22,2019-07-28,2019,7,30,1841,,,
Portugal,,weekly,2019-07-29,2019-08-04,2019,8,31,1843,,,
Portugal,,weekly,2019-08-05,2019-08-11,2019,8,32,1838,,,
Portugal,,weekly,2019-08-12,2019-08-18,2019,8,33,1769,,,
Portugal,,weekly,2019-08-19,2019-08-25,2019,8,34,1938,,,
Portugal,,weekly,2019-08-26,2019-09-01,2019,9,35,1880,,,
Portugal,,weekly,2019-09-02,2019-09-08,2019,9,36,1933,,,
Portugal,,weekly,2019-09-09,2019-09-15,2019,9,37,1808,,,
Portugal,,weekly,2019-09-16,2019-09-22,2019,9,38,1899,,,
Portugal,,weekly,2019-09-23,2019-09-29,2019,9,39,1822,,,
Portugal,,weekly,2019-09-30,2019-10-06,2019,10,40,1901,,,
Portugal,,weekly,2019-10-07,2019-10-13,2019,10,41,1860,,,
Portugal,,weekly,2019-10-14,2019-10-20,2019,10,42,1909,,,
Portugal,,weekly,2019-10-21,2019-10-27,2019,10,43,2131,,,
Portugal,,weekly,2019-10-28,2019-11-03,2019,11,44,2134,,,
Portugal,,weekly,2019-11-04,2019-11-10,2019,11,45,2097,,,
Portugal,,weekly,2019-11-11,2019-11-17,2019,11,46,2148,,,
Portugal,,weekly,2019-11-18,2019-11-24,2019,11,47,2233,,,
Portugal,,weekly,2019-11-25,2019-12-01,2019,12,48,2241,,,
Portugal,,weekly,2019-12-02,2019-12-08,2019,12,49,2128,,,
Portugal,,weekly,2019-12-09,2019-12-15,2019,12,50,2290,,,
Portugal,,weekly,2019-12-16,2019-12-22,2019,12,51,2284,,,
Portugal,,weekly,2019-12-23,2019-12-29,2019,12,52,2313,,,
Portugal,,weekly,2018-01-08,2018-01-14,2018,1,2,2803,,,
Portugal,,weekly,2018-01-15,2018-01-21,2018,1,3,2805,,,
Portugal,,weekly,2018-01-22,2018-01-28,2018,1,4,2693,,,
Portugal,,weekly,2018-01-29,2018-02-04,2018,2,5,2619,,,
Portugal,,weekly,2018-02-05,2018-02-11,2018,2,6,2783,,,
Portugal,,weekly,2018-02-12,2018-02-18,2018,2,7,2815,,,
Portugal,,weekly,2018-02-19,2018-02-25,2018,2,8,2777,,,
Portugal,,weekly,2018-02-26,2018-03-04,2018,3,9,2656,,,
Portugal,,weekly,2018-03-05,2018-03-11,2018,3,10,2387,,,
Portugal,,weekly,2018-03-12,2018-03-18,2018,3,11,2371,,,
Portugal,,weekly,2018-03-19,2018-03-25,2018,3,12,2234,,,
Portugal,,weekly,2018-03-26,2018-04-01,2018,4,13,2356,,,
Portugal,,weekly,2018-04-02,2018-04-08,2018,4,14,2354,,,
Portugal,,weekly,2018-04-09,2018-04-15,2018,4,15,2276,,,
Portugal,,weekly,2018-04-16,2018-04-22,2018,4,16,2197,,,
Portugal,,weekly,2018-04-23,2018-04-29,2018,4,17,2117,,,
Portugal,,weekly,2018-04-30,2018-05-06,2018,5,18,2012,,,
Portugal,,weekly,2018-05-07,2018-05-13,2018,5,19,1970,,,
Portugal,,weekly,2018-05-14,2018-05-20,2018,5,20,2066,,,
Portugal,,weekly,2018-05-21,2018-05-27,2018,5,21,1982,,,
Portugal,,weekly,2018-05-28,2018-06-03,2018,6,22,1883,,,
Portugal,,weekly,2018-06-04,2018-06-10,2018,6,23,1977,,,
Portugal,,weekly,2018-06-11,2018-06-17,2018,6,24,1928,,,
Portugal,,weekly,2018-06-18,2018-06-24,2018,6,25,2104,,,
Portugal,,weekly,2018-06-25,2018-07-01,2018,7,26,1936,,,
Portugal,,weekly,2018-07-02,2018-07-08,2018,7,27,1765,,,
Portugal,,weekly,2018-07-09,2018-07-15,2018,7,28,1771,,,
Portugal,,weekly,2018-07-16,2018-07-22,2018,7,29,1816,,,
Portugal,,weekly,2018-07-23,2018-07-29,2018,7,30,1824,,,
Portugal,,weekly,2018-07-30,2018-08-05,2018,8,31,2250,,,
Portugal,,weekly,2018-08-06,2018-08-12,2018,8,32,2199,,,
Portugal,,weekly,2018-08-13,2018-08-19,2018,8,33,1939,,,
Portugal,,weekly,2018-08-20,2018-08-26,2018,8,34,1960,,,
Portugal,,weekly,2018-08-27,2018-09-02,2018,9,35,1766,,,
Portugal,,weekly,2018-09-03,2018-09-09,2018,9,36,1837,,,
Portugal,,weekly,2018-09-10,2018-09-16,2018,9,37,1796,,,
Portugal,,weekly,2018-09-17,2018-09-23,2018,9,38,1867,,,
Portugal,,weekly,2018-09-24,2018-09-30,2018,9,39,1828,,,
Portugal,,weekly,2018-10-01,2018-10-07,2018,10,40,1890,,,
Portugal,,weekly,2018-10-08,2018-10-14,2018,10,41,1935,,,
South Africa,,weekly,2020-01-08,2020-01-14,2020,1,2,8741,8938,-197,2018-2019 historical data
South Africa,,weekly,2020-01-15,2020-01-21,2020,1,3,8314,8420,-106,2018-2019 historical data
South Africa,,weekly,2020-01-22,2020-01-28,2020,1,4,8334,8088,246,2018-2019 historical data
South Africa,,weekly,2020-01-29,2020-02-04,2020,2,5,9202,8577,625,2018-2019 historical data
South Africa,,weekly,2020-02-05,2020-02-11,2020,2,6,8747,8564,183,2018-2019 historical data
South Africa,,weekly,2020-02-12,2020-02-18,2020,2,7,8626,8189,437,2018-2019 historical data
South Africa,,weekly,2020-02-19,2020-02-25,2020,2,8,8335,8262,73,2018-2019 historical data
South Africa,,weekly,2020-02-26,2020-03-03,2020,3,9,8747,8909,-162,2018-2019 historical data
South Africa,,weekly,2020-03-04,2020-03-10,2020,3,10,9106,8613,493,2018-2019 historical data
South Africa,,weekly,2020-03-11,2020-03-17,2020,3,11,8610,8365,245,2018-2019 historical data
South Africa,,weekly,2020-03-18,2020-03-24,2020,3,12,8460,8396,64,2018-2019 historical data
South Africa,,weekly,2020-03-25,2020-03-31,2020,3,13,8311,8811,-500,2018-2019 historical data
South Africa,,weekly,2020-04-01,2020-04-07,2020,4,14,8142,8823,-681,2018-2019 historical data
South Africa,,weekly,2020-04-08,2020-04-14,2020,4,15,8206,8660,-454,2018-2019 historical data
South Africa,,weekly,2020-04-15,2020-04-21,2020,4,16,8008,8680,-672,2018-2019 historical data
South Africa,,weekly,2020-04-22,2020-04-28,2020,4,17,7651,9086,-1435,2018-2019 historical data
South Africa,,weekly,2020-04-29,2020-05-05,2020,5,18,8325,9447,-1122,2018-2019 historical data
South Africa,,weekly,2020-05-06,2020-05-12,2020,5,19,8493,9501,-1008,2018-2019 historical data
South Africa,,weekly,2020-05-13,2020-05-19,2020,5,20,8632,9358,-726,2018-2019 historical data
South Africa,,weekly,2020-05-20,2020-05-26,2020,5,21,8814,9578,-764,2018-2019 historical data
South Africa,,weekly,2020-05-27,2020-06-02,2020,6,22,9910,10195,-285,2018-2019 historical data
South Africa,,weekly,2020-06-03,2020-06-09,2020,6,23,10200,10880,-680,2018-2019 historical data
South Africa,,weekly,2020-06-10,2020-06-16,2020,6,24,11112,11130,-18,2018-2019 historical data
South Africa,,weekly,2020-06-17,2020-06-23,2020,6,25,12096,11129,967,2018-2019 historical data
South Africa,,weekly,2020-06-24,2020-06-30,2020,6,26,12688,10760,1928,2018-2019 historical data
South Africa,,weekly,2020-07-01,2020-07-07,2020,7,27,13997,10815,3182,2018-2019 historical data
South Africa,,weekly,2020-07-08,2020-07-14,2020,7,28,15180,9935,5245,2018-2019 historical data
South Africa,,weekly,2020-07-15,2020-07-21,2020,7,29,16481,9966,6515,2018-2019 historical data
South Africa,,weekly,2020-07-22,2020-07-28,2020,7,30,15473,9733,5740,2018-2019 historical data
South Africa,,weekly,2020-07-29,2020-08-04,2020,8,31,14476,9921,4555,2018-2019 historical data
South Africa,,weekly,2020-08-05,2020-08-11,2020,8,32,12900,9875,3025,2018-2019 historical data
South Africa,,weekly,2020-08-12,2020-08-18,2020,8,33,11831,9534,2297,2018-2019 historical data
South Africa,,weekly,2020-08-19,2020-08-25,2020,8,34,11761,9278,2483,2018-2019 historical data
South Africa,,weekly,2020-08-26,2020-09-01,2020,9,35,10633,9628,1005,2018-2019 historical data
South Africa,,weekly,2020-09-02,2020-09-08,2020,9,36,10774,9641,1133,2018-2019 historical data
South Africa,,weekly,2020-09-09,2020-09-15,2020,9,37,9543,9369,174,2018-2019 historical data
South Africa,,weekly,2020-09-16,2020-09-22,2020,9,38,9508,9213,295,2018-2019 historical data
South Africa,,weekly,2020-09-23,2020-09-29,2020,9,39,9641,9297,344,2018-2019 historical data
South Africa,,weekly,2020-09-30,2020-10-06,2020,10,40,9691,9510,181,2018-2019 historical data
South Africa,,weekly,2020-10-07,2020-10-13,2020,10,41,9971,8860,1111,2018-2019 historical data
South Africa,,weekly,2020-10-14,2020-10-20,2020,10,42,10162,8883,1279,2018-2019 historical data
South Africa,,weekly,2020-10-21,2020-10-27,2020,10,43,9689,8994,695,2018-2019 historical data
South Africa,,weekly,2020-10-28,2020-11-03,2020,11,44,9442,9057,385,2018-2019 historical data
South Africa,,weekly,2020-11-04,2020-11-10,2020,11,45,10276,8740,1536,2018-2019 historical data
South Africa,,weekly,2020-11-11,2020-11-17,2020,11,46,9990,8786,1204,2018-2019 historical data
South Africa,,weekly,2020-11-18,2020-11-24,2020,11,47,10113,8510,1603,2018-2019 historical data
South Africa,,weekly,2020-11-25,2020-12-01,2020,12,48,10456,9409,1047,2018-2019 historical data
South Africa,,weekly,2020-12-02,2020-12-08,2020,12,49,11469,8941,2528,2018-2019 historical data
South Africa,,weekly,2020-12-09,2020-12-15,2020,12,50,12333,9041,3292,2018-2019 historical data
South Africa,,weekly,2020-12-16,2020-12-22,2020,12,51,14143,9475,4668,2018-2019 historical data
South Africa,,weekly,2020-12-23,2020-12-29,2020,12,52,16532,9692,6840,2018-2019 historical data
South Korea,,monthly,,,2020,2,,25419,25148,271,2015-2019 historical data
South Korea,,monthly,,,2020,3,,25879,26657,-778,2015-2019 historical data
South Korea,,monthly,,,2020,4,,24628,24900,-272,2015-2019 historical data
South Korea,,monthly,,,2020,5,,24353,25138,-785,2015-2019 historical data
South Korea,,monthly,,,2020,6,,23651,23485,166,2015-2019 historical data
South Korea,,monthly,,,2020,7,,23963,24009,-46,2015-2019 historical data
South Korea,,monthly,,,2020,8,,25284,24338,946,2015-2019 historical data
South Korea,,monthly,,,2020,9,,24361,23936,425,2015-2019 historical data
South Korea,,monthly,,,2020,10,,26509,25798,711,2015-2019 historical data
South Korea,,monthly,,,2019,1,,27365,,,
South Korea,,monthly,,,2019,2,,22926,,,
South Korea,,monthly,,,2019,3,,24983,,,
South Korea,,monthly,,,2019,4,,23837,,,
South Korea,,monthly,,,2019,5,,24750,,,
South Korea,,monthly,,,2019,6,,23031,,,
South Korea,,monthly,,,2019,7,,23211,,,
South Korea,,monthly,,,2019,8,,23689,,,
South Korea,,monthly,,,2019,9,,23581,,,
South Korea,,monthly,,,2019,10,,25579,,,
South Korea,,monthly,,,2019,11,,25414,,,
South Korea,,monthly,,,2019,12,,26764,,,
Spain,,weekly,2018-04-02,2018-04-08,2018,4,14,8033,,,
Spain,,weekly,2018-04-09,2018-04-15,2018,4,15,7930,,,
Spain,,weekly,2018-04-16,2018-04-22,2018,4,16,7685,,,
Spain,,weekly,2018-04-23,2018-04-29,2018,4,17,7338,,,
Spain,,weekly,2018-04-30,2018-05-06,2018,5,18,6963,,,
Spain,,weekly,2018-05-07,2018-05-13,2018,5,19,7245,,,
Spain,,weekly,2018-05-14,2018-05-20,2018,5,20,7140,,,
Spain,,weekly,2018-05-21,2018-05-27,2018,5,21,7133,,,
Spain,,weekly,2018-05-28,2018-06-03,2018,6,22,6951,,,
Spain,,weekly,2018-06-04,2018-06-10,2018,6,23,6772,,,
Spain,,weekly,2018-06-11,2018-06-17,2018,6,24,6829,,,
Spain,,weekly,2018-06-18,2018-06-24,2018,6,25,7355,,,
Spain,,weekly,2018-06-25,2018-07-01,2018,7,26,7345,,,
Spain,,weekly,2018-07-02,2018-07-08,2018,7,27,6998,,,
Spain,,weekly,2018-07-09,2018-07-15,2018,7,28,7082,,,
Spain,,weekly,2018-07-16,2018-07-22,2018,7,29,6846,,,
Spain,,weekly,2018-07-23,2018-07-29,2018,7,30,6822,,,
Spain,,weekly,2018-07-30,2018-08-05,2018,8,31,7337,,,
Spain,,weekly,2018-08-06,2018-08-12,2018,8,32,7629,,,
Spain,,weekly,2018-08-13,2018-08-19,2018,8,33,6877,,,
Spain,,weekly,2018-08-20,2018-08-26,2018,8,34,6733,,,
Spain,,weekly,2018-08-27,2018-09-02,2018,9,35,6595,,,
Spain,,weekly,2018-09-03,2018-09-09,2018,9,36,6609,,,
Spain,,weekly,2018-09-10,2018-09-16,2018,9,37,6548,,,
Spain,,weekly,2018-09-17,2018-09-23,2018,9,38,6879,,,
Spain,,weekly,2018-09-24,2018-09-30,2018,9,39,6958,,,
Spain,,weekly,2018-10-01,2018-10-07,2018,10,40,6924,,,
Spain,,weekly,2018-10-08,2018-10-14,2018,10,41,7095,,,
Spain,,weekly,2018-10-15,2018-10-21,2018,10,42,7042,,,
Spain,,weekly,2018-10-22,2018-10-28,2018,10,43,7047,,,
Spain,,weekly,2018-10-29,2018-11-04,2018,11,44,7494,,,
Spain,,weekly,2018-11-05,2018-11-11,2018,11,45,7700,,,
Spain,,weekly,2018-11-12,2018-11-18,2018,11,46,7642,,,
Spain,,weekly,2018-11-19,2018-11-25,2018,11,47,7578,,,
Spain,,weekly,2018-11-26,2018-12-02,2018,12,48,7666,,,
Spain,,weekly,2018-12-03,2018-12-09,2018,12,49,7669,,,
Spain,,weekly,2018-12-10,2018-12-16,2018,12,50,7973,,,
Spain,,weekly,2018-12-17,2018-12-23,2018,12,51,8122,,,
Spain,,weekly,2018-12-24,2018-12-30,2018,12,52,8304,,,
Spain,,weekly,2019-01-07,2019-01-13,2019,1,2,9485,,,
Spain,,weekly,2019-01-14,2019-01-20,2019,1,3,9944,,,
Spain,,weekly,2019-01-21,2019-01-27,2019,1,4,9592,,,
